MCAT_ID,MCAT_Name,Alt_Name,Subcat_ID,Stopword,Attribute
164589,Marker Board Laminates,marker board laminates,515,writing board  board whiteboard interactive boards magnetic,marker laminates
164598,Peridot Rings,peridot rings,138,ring stone pendant gemstone necklace,peridot rings
164641,Antiretroviral Drug,antiretroviral drug,571,drugs tablets antiviral injection tablet,antiretroviral drug
164663,Hanging Swing Chair,hanging swing chair,605,outdoor furniture  garden chair outdoor furniture swing,hanging
164675,Marble Saraswati Statue,marble saraswati statue,229,god idols  statue marble god ganesh brass,saraswati
164683,Pocket Matches,pocket matches,427,burner auto  burner gas stove stoves matches,pocket
164713,Plastic Dining Table,plastic dining table,780,kitchen furniture  kitchen dining table modular set,plastic
164713,Plastic Dining Table,plastic dining table,780,kitchen furniture  kitchen dining table modular set,plastic
164713,Plastic Dining Table,plastic dining table,780,kitchen furniture  kitchen dining table modular set,plastic
164713,Plastic Dining Table,plastic dining table,780,kitchen furniture  kitchen dining table modular set,plastic
164715,Shiva Family Statue,shiva family statue,229,god idols  statue marble god ganesh brass,shiva family
164716,Soap Stamping Machine,soap stamping machine,495,stamping stampings stamp metal parts,soap machine
164716,Soap Stamping Machine,soap stamping machine,495,stamping stampings stamp metal parts,soap machine
164718,3D Color Printer,3d color printer,851,3d printer printing sla service,color
164718,3D Color Printer,3d color printer,851,3d printer printing sla service,color
164751,Plastic Oil Bottle,plastic oil bottle,850,plastic containers  plastic bottle bottles jar container,oil
164757,Rough Terrain Crane,rough terrain crane,589,crane  crane cranes pulley hoist hoists,rough terrain
164825,Wheeled Garbage Bin,wheeled garbage bin,51,dustbin bin basket plastic bucket,wheeled garbage
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164909,Stainless Steel Dish Racks,stainless steel dish racks,780,kitchen furniture  kitchen dining table modular set,stainless steel dish racks
164911,Stainless Steel Kitchen Basket,stainless steel kitchen basket,51,dustbin bin basket plastic bucket,stainless steel kitchen
164911,Stainless Steel Kitchen Basket,stainless steel kitchen basket,51,dustbin bin basket plastic bucket,stainless steel kitchen
164911,Stainless Steel Kitchen Basket,stainless steel kitchen basket,51,dustbin bin basket plastic bucket,stainless steel kitchen
164911,Stainless Steel Kitchen Basket,stainless steel kitchen basket,51,dustbin bin basket plastic bucket,stainless steel kitchen
164914,Stainless Steel Soup Plates,stainless steel soup plates,697,tableware  bowl tray glass plate set,stainless steel soup plates
164922,Tunic Kurti,tunic kurti,108,ladies women dresses wear  ladies kurti top cotton printed,tunic
164956,Used Shipping Containers,used shipping containers,128,tank storage  tanks tank water storage containers,used shipping
164962,Book Matches,book matches,427,burner auto  burner gas stove stoves matches,book
164983,Polypropylene Jars,polypropylene jars,850,plastic containers  plastic bottle bottles jar container,polypropylene jars
164983,Polypropylene Jars,polypropylene jars,850,plastic containers  plastic bottle bottles jar container,polypropylene jars
165044,LED Bar Chair,led bar chair,500,commercial furniture  chair furniture office table tables,led bar
165044,LED Bar Chair,led bar chair,500,commercial furniture  chair furniture office table tables,led bar
165044,LED Bar Chair,led bar chair,500,commercial furniture  chair furniture office table tables,led bar
165044,LED Bar Chair,led bar chair,500,commercial furniture  chair furniture office table tables,led bar
165044,LED Bar Chair,led bar chair,500,commercial furniture  chair furniture office table tables,led bar
165044,LED Bar Chair,led bar chair,500,commercial furniture  chair furniture office table tables,led bar
165090,Jatyadi Oil,jatyadi oil,32,medicine herbal  powder herbal ayurvedic capsules oil,jatyadi
165090,Jatyadi Oil,jatyadi oil,32,medicine herbal  powder herbal ayurvedic capsules oil,jatyadi
165135,Fog Free Mirror,fog free mirror,117,glassware  glass mirror crystal bottle mirrors,fog free
165148,LED Searchlight,led searchlight,758,light lights street led lamp,searchlight
165179,MIG Welding Services,mig welding services,177,welding machine  welding machine welder services mig,
165200,Automatic Paper Jogger Machine,automatic paper jogger machine,415,paper machine making machines machinery,automatic jogger
165208,CNC Machine Controller,cnc machine controller,384,controller controllers temperature logic process,cnc machine
165273,Air Compressor Dryer System,air compressor dryer system,595,dryers  dryer dryers evaporator vacuum drying,air compressor system
165273,Air Compressor Dryer System,air compressor dryer system,595,dryers  dryer dryers evaporator vacuum drying,air compressor system
165277,Bilirubinometer,bilirubinometer,577,kits lab poct strips histopathology equipments devices instrument diagnostic test & accessories  machine x ray test ecg,bilirubinometer
165277,Bilirubinometer,bilirubinometer,577,kits lab poct strips histopathology equipments devices instrument diagnostic test & accessories  machine x ray test ecg,bilirubinometer
165302,Navratna Pendant,navratna pendant,138,ring stone pendant gemstone necklace,navratna
165318,Rice Bran Oil Machine,rice bran oil machine,165,plant oil production  oil machine extraction plant press,rice bran
165369,Military Medals,military medals,31,trophy medal award crystal plaque,military medals
165369,Military Medals,military medals,31,trophy medal award crystal plaque,military medals
165380,PP Straw Making Machine,pp straw making machine,170,pvc machine machinery plastics  machine plastic making pipe plant,pp straw
165383,Ring Current Transformer,ring current transformer,92,transformers  transformer transformers power current distribution,ring
165395,Sulfated Polysaccharide,sulfated polysaccharide,187,chemical pharmaceutical  acid pharmaceutical sodium intermediates gelatin,sulfated polysaccharide
165410,Ammonia Level Controller,ammonia level controller,384,controller controllers temperature logic process,ammonia level
165421,High Nickel Alloys Steel Plate,high nickel alloys steel plate,795,steel bars bar stainless round,high nickel alloys plate
165441,Air Sampling Smoke Detection System,air sampling smoke detection system,256,fire equipments fighting  fire extinguisher alarm smoke fighting,air sampling detection system
165441,Air Sampling Smoke Detection System,air sampling smoke detection system,256,fire equipments fighting  fire extinguisher alarm smoke fighting,air sampling detection system
165452,Brass Beer Mug,brass beer mug,693,wine bar glass beer steel,brass mug
165505,Vitamin E Oil,vitamin e oil,578,nutraceuticals  supplements protein vitamin fitness powder,e oil
165554,Bagua Mirrors,bagua mirrors,229,god idols  statue marble god ganesh brass,bagua mirrors
165554,Bagua Mirrors,bagua mirrors,229,god idols  statue marble god ganesh brass,bagua mirrors
165554,Bagua Mirrors,bagua mirrors,229,god idols  statue marble god ganesh brass,bagua mirrors
165658,Sustain Pedal,sustain pedal,194,instruments music  guitar drum violin musical instruments,sustain pedal
165658,Sustain Pedal,sustain pedal,194,instruments music  guitar drum violin musical instruments,sustain pedal
165676,Linear Heat Sensing Cable,linear heat sensing cable,70,cables wires electric  cable cables wire insulated harness,linear heat sensing
165704,Automatic PCB Lead Cutting Machine,automatic pcb lead cutting machine,781,machine cutting  cutting machine machines paper laser,automatic pcb lead
165716,CCTV SMPS,cctv smps,451,camera cctv  camera dome cctv surveillance ip,smps
165716,CCTV SMPS,cctv smps,451,camera cctv  camera dome cctv surveillance ip,smps
165716,CCTV SMPS,cctv smps,451,camera cctv  camera dome cctv surveillance ip,smps
165727,Office Storage System,office storage system,500,commercial furniture  chair furniture office table tables,storage system
165749,Personalized Towel,personalized towel,105,towel apron napkin tissue cotton,personalized
165749,Personalized Towel,personalized towel,105,towel apron napkin tissue cotton,personalized
165773,Slotted Hex Nuts,slotted hex nuts,773,nuts  nuts nut hex steel brass,slotted
165775,Stainless Steel Flat Washers,stainless steel flat washers,775,washer  washers washer spring steel lock,stainless flat
165800,Flight Information Display System,flight information display system,211,display led displays light moving,flight information system
165800,Flight Information Display System,flight information display system,211,display led displays light moving,flight information system
165804,LED Focus Light,led focus light,758,light lights street led lamp,focus
165807,Polyester Filled Pillows,polyester filled pillows,609,cushions  cushion pillow cover pillows cushions,polyester filled
165807,Polyester Filled Pillows,polyester filled pillows,609,cushions  cushion pillow cover pillows cushions,polyester filled
165811,Tin Oil Can,tin oil can,549,metal containers boxes  tin packaging container metal cans,oil can
165815,Stainless Steel Air Receiver,stainless steel air receiver,71,consumables compressor parts air & spare accessories  compressor air compressors oil refrigeration,stainless steel receiver
165815,Stainless Steel Air Receiver,stainless steel air receiver,71,consumables compressor parts air & spare accessories  compressor air compressors oil refrigeration,stainless steel receiver
165819,Home Painting Services,home painting services,319,interior design  interior designing services design service,home painting
165819,Home Painting Services,home painting services,319,interior design  interior designing services design service,home painting
165819,Home Painting Services,home painting services,319,interior design  interior designing services design service,home painting
165819,Home Painting Services,home painting services,319,interior design  interior designing services design service,home painting
165833,Instant Food Mix,instant food mix,849,food to eat ready  instant canned soup frozen food,mix
165833,Instant Food Mix,instant food mix,849,food to eat ready  instant canned soup frozen food,mix
165833,Instant Food Mix,instant food mix,849,food to eat ready  instant canned soup frozen food,mix
165839,LED Fountain Light,led fountain light,758,light lights street led lamp,fountain
165839,LED Fountain Light,led fountain light,758,light lights street led lamp,fountain
165840,Aluminum Foil Laminated Paper,aluminum foil laminated paper,199,paper roll rolls kraft coated,aluminum foil laminated
165840,Aluminum Foil Laminated Paper,aluminum foil laminated paper,199,paper roll rolls kraft coated,aluminum foil laminated
165846,American Diamond Bracelet,american diamond bracelet,793,bracelet bangles  bracelet bangle bangles bracelets beaded,american diamond
165858,Packaging Stapler,packaging stapler,432,tools pneumatic hydraulic  pneumatic air hydraulic gun spray,packaging stapler
165860,PET Bottle Blowing Machine,pet bottle blowing machine,170,pvc machine machinery plastics  machine plastic making pipe plant,pet bottle blowing
165878,Butylated Hydroxyanisole,butylated hydroxyanisole,3,food additive  flavor flavour food powder vinegar,butylated hydroxyanisole
165878,Butylated Hydroxyanisole,butylated hydroxyanisole,3,food additive  flavor flavour food powder vinegar,butylated hydroxyanisole
165880,Chocolate Flakes,chocolate flakes,849,food to eat ready  instant canned soup frozen food,chocolate flakes
165880,Chocolate Flakes,chocolate flakes,849,food to eat ready  instant canned soup frozen food,chocolate flakes
165888,Paracetamol Powder,paracetamol powder,572,tablets pain relief drug paracetamol,powder
165888,Paracetamol Powder,paracetamol powder,572,tablets pain relief drug paracetamol,powder
165892,Shahtoosh Shawls,shahtoosh shawls,435,shawls shawl pashmina embroidered viscose,shahtoosh
165901,Ladies Woolen Kurti,ladies woolen kurti,108,ladies women dresses wear  ladies kurti top cotton printed,woolen
165901,Ladies Woolen Kurti,ladies woolen kurti,108,ladies women dresses wear  ladies kurti top cotton printed,woolen
165901,Ladies Woolen Kurti,ladies woolen kurti,108,ladies women dresses wear  ladies kurti top cotton printed,woolen
165901,Ladies Woolen Kurti,ladies woolen kurti,108,ladies women dresses wear  ladies kurti top cotton printed,woolen
165901,Ladies Woolen Kurti,ladies woolen kurti,108,ladies women dresses wear  ladies kurti top cotton printed,woolen
165904,Kashmiri Kurti,kashmiri kurti,108,ladies women dresses wear  ladies kurti top cotton printed,kashmiri
165904,Kashmiri Kurti,kashmiri kurti,108,ladies women dresses wear  ladies kurti top cotton printed,kashmiri
165905,Kashmiri Handbag,kashmiri handbag,362,ladies bags  bag bags handbag embroidered clutch,kashmiri
165905,Kashmiri Handbag,kashmiri handbag,362,ladies bags  bag bags handbag embroidered clutch,kashmiri
165906,Kashmiri Saree,kashmiri saree,224,sarees  saree sarees silk cotton lehenga,kashmiri
165906,Kashmiri Saree,kashmiri saree,224,sarees  saree sarees silk cotton lehenga,kashmiri
165909,Business Card CD,business card cd,55,cd usb case laptop keyboard,business card
165947,Printed Packaging Tape,printed packaging tape,551,tape  tape tapes adhesive 3m paper,printed packaging
165964,LED Light Assembly,led light assembly,81,bulb lighting component light led,assembly
165968,Poultry Dressing Plant,poultry dressing plant,156,food machine processing slicer  machine food mixer processing grinder,poultry dressing plant
165970,Rice Gluten,rice gluten,171,grain rice  rice flour basmati bean sugar,gluten
165997,Mustard Oil Expeller,mustard oil expeller,165,plant oil production  oil machine extraction plant press,mustard expeller
165997,Mustard Oil Expeller,mustard oil expeller,165,plant oil production  oil machine extraction plant press,mustard expeller
165997,Mustard Oil Expeller,mustard oil expeller,165,plant oil production  oil machine extraction plant press,mustard expeller
165997,Mustard Oil Expeller,mustard oil expeller,165,plant oil production  oil machine extraction plant press,mustard expeller
166001,Recycled PVC Pipe,recycled pvc pipe,490,plastic pipes  pipe pipes tube pvc upvc,recycled
166040,Kids Swimming Pool,kids swimming pool,530,equipment pool swimming boats accessories  pool swimming boat inflatable pools,kids
166040,Kids Swimming Pool,kids swimming pool,530,equipment pool swimming boats accessories  pool swimming boat inflatable pools,kids
166048,Mini Harvester,mini harvester,815,cultivator systems irrigation agricultural  irrigation harvester thresher sprinkler cutter,mini
166052,Flip Top Matches,flip top matches,427,burner auto  burner gas stove stoves matches,flip top
166053,Kids Capri,kids capri,106,kids clothing  kids girls boys shirts childrens,capri
166053,Kids Capri,kids capri,106,kids clothing  kids girls boys shirts childrens,capri
166067,LED Spike Light,led spike light,758,light lights street led lamp,spike
166070,Beachwear Kaftan,beachwear kaftan,723,undergarments lingerie  bra ladies underwear cotton mens,beachwear kaftan
166094,Polypropylene Bristles,polypropylene bristles,725,equipment hair salon care products beauty  hair kit facial brushes care,polypropylene bristles
166097,Twin Tank Fryer,twin tank fryer,699,cooker pan pressure cooking pot,twin tank fryer
166119,Dry Fruit Tray,dry fruit tray,697,tableware  bowl tray glass plate set,dry fruit
166120,Exotic Vegetables,exotic vegetables,101,vegetables fresh  onion dried dehydrated frozen flake,exotic
166120,Exotic Vegetables,exotic vegetables,101,vegetables fresh  onion dried dehydrated frozen flake,exotic
166130,Girls Nightwear,girls nightwear,106,kids clothing  kids girls boys shirts childrens,nightwear
166132,Plastic Disposable Bowl,plastic disposable bowl,700,disposable paper cup plastic plate,bowl
166148,Acrylic Trophies,acrylic trophies,31,trophy medal award crystal plaque,acrylic trophies
166149,Cluster Beans,cluster beans,101,vegetables fresh  onion dried dehydrated frozen flake,cluster beans
166149,Cluster Beans,cluster beans,101,vegetables fresh  onion dried dehydrated frozen flake,cluster beans
166149,Cluster Beans,cluster beans,101,vegetables fresh  onion dried dehydrated frozen flake,cluster beans
166149,Cluster Beans,cluster beans,101,vegetables fresh  onion dried dehydrated frozen flake,cluster beans
166158,Garnet Bracelet,garnet bracelet,138,ring stone pendant gemstone necklace,garnet bracelet
166164,PP Valve Bag,pp valve bag,213,bag bags woven pp hdpe,valve
166169,Osteoarthritis Medicine,osteoarthritis medicine,572,tablets pain relief drug paracetamol,osteoarthritis medicine
166177,Submersible Pump Control Panels,submersible pump control panels,85,pumps industrial  pump pumps water submersible centrifugal,control panels
166177,Submersible Pump Control Panels,submersible pump control panels,85,pumps industrial  pump pumps water submersible centrifugal,control panels
166177,Submersible Pump Control Panels,submersible pump control panels,85,pumps industrial  pump pumps water submersible centrifugal,control panels
166177,Submersible Pump Control Panels,submersible pump control panels,85,pumps industrial  pump pumps water submersible centrifugal,control panels
166179,Truck Loading Machine,truck loading machine,25,material equipments handling  handling pallet stacker equipment truck,loading machine
166180,Air Conditioner Grills,air conditioner grills,82,electric air fans conditioner  air fan conditioner fans ceiling,grills
166187,Heat Sealable BOPP Film,heat sealable bopp film,552,packaging film rolls  film plastic pvc foil packaging,heat sealable bopp
166193,Oil Seal Vacuum Pump,oil seal vacuum pump,85,pumps industrial  pump pumps water submersible centrifugal,oil seal vacuum
166208,Leather Meal,leather meal,13,feed food pet cake poultry,leather meal
166211,Men Leather Sandal,men leather sandal,145,shoes  shoes casual leather ladies sandal,men
166213,Non Woven Napkin,non woven napkin,105,towel apron napkin tissue cotton,non woven
166218,Stainless Steel Hollow Bar,stainless steel hollow bar,795,steel bars bar stainless round,hollow
166225,Multipurpose Rack,multipurpose rack,103,furniture  rack drawer racks shelves wooden,multipurpose
166225,Multipurpose Rack,multipurpose rack,103,furniture  rack drawer racks shelves wooden,multipurpose
166228,GI Raceway,gi raceway,465,cable conduit tray pvc conduits,gi raceway
166229,Sorafenib Tablets,sorafenib tablets,743,injection tablet tablets capsules anti,sorafenib
166233,Dough Ball Cutting Machine,dough ball cutting machine,156,food machine processing slicer  machine food mixer processing grinder,dough ball cutting
166246,Emerald Earring,emerald earring,138,ring stone pendant gemstone necklace,emerald earring
166247,Gemstone Bangle,gemstone bangle,138,ring stone pendant gemstone necklace,bangle
166255,Hydraulic Rubber Moulding Presses,hydraulic rubber moulding presses,160,machines press hydraulic pneumatic  hydraulic machine press pneumatic presses,rubber moulding
166255,Hydraulic Rubber Moulding Presses,hydraulic rubber moulding presses,160,machines press hydraulic pneumatic  hydraulic machine press pneumatic presses,rubber moulding
166255,Hydraulic Rubber Moulding Presses,hydraulic rubber moulding presses,160,machines press hydraulic pneumatic  hydraulic machine press pneumatic presses,rubber moulding
166263,Stainless Steel Pump Impeller,stainless steel pump impeller,85,pumps industrial  pump pumps water submersible centrifugal,stainless steel impeller
166263,Stainless Steel Pump Impeller,stainless steel pump impeller,85,pumps industrial  pump pumps water submersible centrifugal,stainless steel impeller
166264,Cracker Machine,cracker machine,156,food machine processing slicer  machine food mixer processing grinder,cracker
166264,Cracker Machine,cracker machine,156,food machine processing slicer  machine food mixer processing grinder,cracker
166270,CCTV Keyboard Controller,cctv keyboard controller,451,camera cctv  camera dome cctv surveillance ip,keyboard controller
166278,Spy Cell Phone Interceptor Software,spy cell phone interceptor software,59,vertical industry communication software  software management system antivirus data,spy cell phone interceptor
166278,Spy Cell Phone Interceptor Software,spy cell phone interceptor software,59,vertical industry communication software  software management system antivirus data,spy cell phone interceptor
166281,Arjuna Powder,arjuna powder,32,medicine herbal  powder herbal ayurvedic capsules oil,arjuna
166294,Flame Proof Light,flame proof light,758,light lights street led lamp,flame proof
166303,Banana Fiber Bags,banana fiber bags,362,ladies bags  bag bags handbag embroidered clutch,banana fiber
166304,Production Display Board,production display board,211,display led displays light moving,production board
166306,Interest Rate Boards,interest rate boards,211,display led displays light moving,interest rate boards
166307,Wood Moisture Meter,wood moisture meter,752,meter weather humidity monitors instruments,wood moisture
166315,Onion Paste,onion paste,15,ground cooking whole spices  powder masala spices cooking salt,onion paste
166319,Boiled Rice,boiled rice,171,grain rice  rice flour basmati bean sugar,boiled
166319,Boiled Rice,boiled rice,171,grain rice  rice flour basmati bean sugar,boiled
166319,Boiled Rice,boiled rice,171,grain rice  rice flour basmati bean sugar,boiled
166319,Boiled Rice,boiled rice,171,grain rice  rice flour basmati bean sugar,boiled
166319,Boiled Rice,boiled rice,171,grain rice  rice flour basmati bean sugar,boiled
166325,Glass Board,glass board,515,writing board  board whiteboard interactive boards magnetic,glass
166325,Glass Board,glass board,515,writing board  board whiteboard interactive boards magnetic,glass
166325,Glass Board,glass board,515,writing board  board whiteboard interactive boards magnetic,glass
166325,Glass Board,glass board,515,writing board  board whiteboard interactive boards magnetic,glass
166325,Glass Board,glass board,515,writing board  board whiteboard interactive boards magnetic,glass
166329,N-Acetylglucosamine,n-acetylglucosamine,578,nutraceuticals  supplements protein vitamin fitness powder,n-acetylglucosamine
166338,Tomato Soup Powder,tomato soup powder,849,food to eat ready  instant canned soup frozen food,tomato powder
166343,Heavy Duty Tyre Flaps,heavy duty tyre flaps,214,& vehicle wheel commercial automotive motorcycle car tyres  wheel tyres tyre tire truck,heavy duty flaps
166345,Rubber Pin Mats,rubber pin mats,610,floor mats  mat mats rubber bath door,pin
166360,Bone Densitometer,bone densitometer,577,kits lab poct strips histopathology equipments devices instrument diagnostic test & accessories  machine x ray test ecg,bone densitometer
166360,Bone Densitometer,bone densitometer,577,kits lab poct strips histopathology equipments devices instrument diagnostic test & accessories  machine x ray test ecg,bone densitometer
166360,Bone Densitometer,bone densitometer,577,kits lab poct strips histopathology equipments devices instrument diagnostic test & accessories  machine x ray test ecg,bone densitometer
166367,Sandalwood Face Wash,sandalwood face wash,61,hair decorations  hair cream face body wash,sandalwood
166409,IR Bullet Camera,ir bullet camera,451,camera cctv  camera dome cctv surveillance ip,ir bullet
166409,IR Bullet Camera,ir bullet camera,451,camera cctv  camera dome cctv surveillance ip,ir bullet
166409,IR Bullet Camera,ir bullet camera,451,camera cctv  camera dome cctv surveillance ip,ir bullet
166409,IR Bullet Camera,ir bullet camera,451,camera cctv  camera dome cctv surveillance ip,ir bullet
166421,LED High Mast Lighting,led high mast lighting,758,light lights street led lamp,high mast lighting
166423,Betel Leaf Oil,betel leaf oil,411,oils essential  oil oils essential oleoresin seed,betel leaf
166423,Betel Leaf Oil,betel leaf oil,411,oils essential  oil oils essential oleoresin seed,betel leaf
166423,Betel Leaf Oil,betel leaf oil,411,oils essential  oil oils essential oleoresin seed,betel leaf
166423,Betel Leaf Oil,betel leaf oil,411,oils essential  oil oils essential oleoresin seed,betel leaf
166423,Betel Leaf Oil,betel leaf oil,411,oils essential  oil oils essential oleoresin seed,betel leaf
166423,Betel Leaf Oil,betel leaf oil,411,oils essential  oil oils essential oleoresin seed,betel leaf
166423,Betel Leaf Oil,betel leaf oil,411,oils essential  oil oils essential oleoresin seed,betel leaf
166424,Tagetes Oil,tagetes oil,411,oils essential  oil oils essential oleoresin seed,tagetes
166428,Powder Feeders,powder feeders,25,material equipments handling  handling pallet stacker equipment truck,powder feeders
166460,Chapati Warmer,chapati warmer,112,commercial sink food tandoor chafing,chapati warmer
166463,Wall Mounted LED Lights,wall mounted led lights,381,light decorative  lamp light led lantern lamps,wall mounted lights
166465,Wooden God Statues,wooden god statues,229,god idols  statue marble god ganesh brass,wooden statues
166489,Black Rice,black rice,171,grain rice  rice flour basmati bean sugar,black
166489,Black Rice,black rice,171,grain rice  rice flour basmati bean sugar,black
166490,Multigrain Flour,multigrain flour,171,grain rice  rice flour basmati bean sugar,multigrain
166496,Lemon Powder,lemon powder,3,food additive  flavor flavour food powder vinegar,lemon
166496,Lemon Powder,lemon powder,3,food additive  flavor flavour food powder vinegar,lemon
166496,Lemon Powder,lemon powder,3,food additive  flavor flavour food powder vinegar,lemon
166504,Chipboards,chipboards,209,wood plywood board particle laminated,chipboards
166526,Label Sensors,label sensors,522,laser optical lasers system prism,label sensors
166540,Bosentan,bosentan,568,injection tablets tablet drugs drug,bosentan
166547,Vulsellum,vulsellum,582,dissecting tissue graspers unifying equipments surgical materials & instruments accessories  surgical forceps retractor scissor instruments,vulsellum
166609,Coconut Breaker,coconut breaker,702,knives  knives cutter kitchen stainless steel,coconut breaker
166609,Coconut Breaker,coconut breaker,702,knives  knives cutter kitchen stainless steel,coconut breaker
166609,Coconut Breaker,coconut breaker,702,knives  knives cutter kitchen stainless steel,coconut breaker
166613,Mridanga,mridanga,194,instruments music  guitar drum violin musical instruments,mridanga
166613,Mridanga,mridanga,194,instruments music  guitar drum violin musical instruments,mridanga
166613,Mridanga,mridanga,194,instruments music  guitar drum violin musical instruments,mridanga
166613,Mridanga,mridanga,194,instruments music  guitar drum violin musical instruments,mridanga
166622,Azospirillum Biofertilizer,azospirillum biofertilizer,99,fertilizer  fertilizer fertilizers organic soil granules,azospirillum biofertilizer
166623,Rhizobium Biofertilizer,rhizobium biofertilizer,99,fertilizer  fertilizer fertilizers organic soil granules,rhizobium biofertilizer
166624,Azotobacter Biofertilizer,azotobacter biofertilizer,99,fertilizer  fertilizer fertilizers organic soil granules,azotobacter biofertilizer
166637,PPGL Sheet,ppgl sheet,216,resin  resin resins epoxy acrylic shellac,ppgl sheet
166641,Diesel Welding Generators,diesel welding generators,87,generator  generator diesel alternator turbine power,welding generators
166656,Rehab Splints,rehab splints,581,equipment rehabilitation physiotherapy  therapy support knee equipment machine,rehab splints
166689,MDF Wardrobe,mdf wardrobe,501,beds home furniture  bed furniture table chair bathroom,mdf wardrobe
166712,Panchmukhi Hanuman Statue,panchmukhi hanuman statue,229,god idols  statue marble god ganesh brass,panchmukhi hanuman
166715,Badminton Court Flooring,badminton court flooring,835,construction building services flooring  services flooring service construction building,badminton court
166715,Badminton Court Flooring,badminton court flooring,835,construction building services flooring  services flooring service construction building,badminton court
166715,Badminton Court Flooring,badminton court flooring,835,construction building services flooring  services flooring service construction building,badminton court
166715,Badminton Court Flooring,badminton court flooring,835,construction building services flooring  services flooring service construction building,badminton court
166715,Badminton Court Flooring,badminton court flooring,835,construction building services flooring  services flooring service construction building,badminton court
166744,Horn Spoon,horn spoon,695,kitchen tools accessories  cutlery spoon kitchen plastic fork,horn
166745,Horn Cutlery,horn cutlery,695,kitchen tools accessories  cutlery spoon kitchen plastic fork,horn
166755,Anthraquinone,anthraquinone,187,chemical pharmaceutical  acid pharmaceutical sodium intermediates gelatin,anthraquinone
166762,Queen Cage,queen cage,84,pet utensils  pet dog cage poultry animal,queen
166767,Kundan Bracelets,kundan bracelets,793,bracelet bangles  bracelet bangle bangles bracelets beaded,kundan
166769,Krishna Swing,krishna swing,131,accessories puja  incense sticks dhoop pooja thali,krishna swing
166771,Solid Bleached Sulfate Board,solid bleached sulfate board,798,paper bag tube board bags,solid bleached sulfate
166783,PVC Soccer Ball,pvc soccer ball,533,cricket equipment  cricket bat ball football equipment,pvc soccer
166792,CCTV Pole,cctv pole,451,camera cctv  camera dome cctv surveillance ip,pole
166792,CCTV Pole,cctv pole,451,camera cctv  camera dome cctv surveillance ip,pole
166803,Poultry Vaccinator,poultry vaccinator,84,pet utensils  pet dog cage poultry animal,vaccinator
166806,Rhodium Bangles,rhodium bangles,793,bracelet bangles  bracelet bangle bangles bracelets beaded,rhodium
166831,Fruit Mocktails,fruit mocktails,713,juice water fruit drinks drink,mocktails
166871,Cooking Oil Tester,cooking oil tester,383,tester testing test machine equipment,cooking oil
166871,Cooking Oil Tester,cooking oil tester,383,tester testing test machine equipment,cooking oil
166872,Digital Protection Relay,digital protection relay,779,relays  relay relays phase protection voltage,digital
166873,Emergency Stop Push Button,emergency stop push button,88,switches electrical  switches switch modular limit button,emergency stop push
166888,Seed Cracker,seed cracker,156,food machine processing slicer  machine food mixer processing grinder,seed cracker
166889,Seed Decorticator,seed decorticator,815,cultivator systems irrigation agricultural  irrigation harvester thresher sprinkler cutter,seed decorticator
166921,Printed Net Fabric,printed net fabric,234,fabrics natural textile  fabric fabrics polyester cloth cotton,printed net
166923,Stainless Steel Curtain Bracket,stainless steel curtain bracket,481,curtain rod brass iron bracket,stainless steel
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
166940,Projector Ceiling Mount Kit,projector ceiling mount kit,515,writing board  board whiteboard interactive boards magnetic,projector ceiling mount kit
